gene	E14_ES_fpkm	E14_flk_fpkm	E14_HE1_fpkm	E14_HE2_fpkm	E14_prog_fpkm	Sp1hyp_ES_fpkm	Sp1hyp_Flk_fpkm	Sp1hyp_HE1_fpkm	Sp1hyp_HE2_fpkm	Sp1hyp_prog_fpkm
Ublcp1	20.63683053	20.16981298	15.85797463	7.282092233	7.484544117	14.35830588	17.57583653	12.07245303	5.546210567	5.29114735
Ubn1	11.21007767	14.59466032	23.06670423	21.2919166	23.65969443	11.01381758	16.30302915	31.92174855	28.31064265	28.03842447
Ubn2	10.40908313	12.06424798	7.648910783	8.968850517	10.95942347	8.7240201	13.07221105	8.607879317	10.43083358	12.00696267
Ubox5	7.605318517	8.1181348	3.9117573	5.635091817	6.67090755	8.316191717	8.928331933	5.1852779	7.592239883	7.707747983
Ubp1	31.8011452	35.23663015	30.6331012	29.85404045	36.92196678	35.97520035	46.26683432	41.8369482	40.96866917	43.34186615
Ubqln1	54.1540836	50.29370377	42.26045267	40.83951565	40.01748908	53.749738	51.50720898	39.07649852	38.91807122	39.0498082
Ubqln2	10.95114718	23.54719468	36.86889135	23.27119235	15.25338342	11.83510157	21.29206825	30.40231128	22.27150812	14.69090263
Ubqln4	68.35344575	44.36962417	34.41694333	35.05459817	39.75390817	58.7229211	49.4171036	39.60314923	42.58843997	37.38928677
Ubr1	13.62186413	15.5669987	14.33198257	16.3132699	16.48536925	11.74860802	16.87966238	16.2137933	17.70226625	18.38560087
Ubr2	11.82332768	19.59443948	17.1366877	17.98836545	19.56408473	9.851773183	18.22497918	15.65425142	16.15538583	17.75935912
Ubr3	17.14719468	17.71517948	16.62694322	16.5125452	16.1146668	20.03217727	18.59802068	21.60552848	20.4611392	20.85392965
Ubr4	36.5891803	36.31532648	37.86264788	31.01194293	37.33919605	46.32513843	43.4333325	40.36142038	33.24962572	34.65552595
Ubr5	130.7988102	56.25788963	60.24247085	59.84310288	55.84648925	131.0552273	79.08043532	73.60660603	67.68691307	66.53763202
Ubr7	64.99957115	46.9348975	35.52954068	40.37369703	39.13158642	64.69664548	47.7104912	40.26235502	47.30540852	52.75290212
Ubtd1	2.8551379	2.8469047	18.9231817	12.4474285	7.157000367	5.892498367	6.197103517	18.53174258	13.25307267	8.86566745
Ubtd2	12.96599602	28.4414214	25.62072393	26.6267011	21.61634487	15.5190081	31.88238265	27.13781125	27.7111148	21.3795996
Ubtf	50.79246933	25.12914092	31.94987435	44.99431077	50.62759488	46.97286407	30.69794408	34.5874816	39.58692715	43.14086862
Ubxn1	96.89401092	108.1399094	107.5989693	113.0003107	121.0307125	97.13430118	100.5775711	109.3421756	114.2779349	123.7524976
Ubxn10	0.536457483	0.071329017	0.06780775	0.0003658	0.000715	0.316228683	0.047201517	0.072657617	0.00155065	0.007057617
Ubxn11	1.3270458	2.482586217	0.369228633	1.759490483	2.376253567	2.217240867	1.4132572	0.644998683	1.903867433	2.750615283
Ubxn2a	31.57152765	9.34527685	9.115131417	19.09208865	27.16540802	35.87873528	10.18517173	7.866626583	23.54314833	38.49010032
Ubxn2b	5.96724695	5.428169133	2.576909417	4.246466217	6.032087567	4.801697833	4.958077517	2.155609	3.641171167	5.613695983
Ubxn4	17.53941637	24.2133462	33.09850817	33.25278488	32.77775093	14.95801948	23.30290315	37.56483692	36.4357391	38.38359242
Ubxn6	15.49895317	15.76905832	20.12775087	21.59168122	20.24864998	18.64640057	18.12957057	22.79978325	21.64908187	23.40700433
Ubxn7	20.68081833	30.59676402	18.65821702	18.41905757	15.3138783	22.08841143	29.63904872	19.23357932	18.5728673	19.7334961
Ubxn8	10.38038475	4.521287067	7.574014533	9.051499233	8.7030127	8.74622575	4.95855205	8.14096135	8.774967817	8.284487617
Uchl1	49.71077482	0.752507933	5.932577067	3.358866567	1.358488567	38.61765912	1.70178675	5.8118658	3.21771545	1.085093983
Uchl3	73.92165083	49.92966368	18.69723628	33.33816348	39.45047523	59.11694945	48.79912065	19.22535438	30.6323437	42.09961543
Uchl4	4.943873933	2.914817667	0.81252145	0.592507917	0.893836067	5.6481101	4.418169967	1.690486733	1.375398833	2.044596683
Uchl5	36.83924048	24.89449858	26.40384167	34.66151543	33.87297552	32.90407975	26.76006283	32.11420508	35.27376112	40.688237
Uck1	12.23988673	10.8435271	12.40432145	11.82267302	16.34060548	12.19320532	12.13421558	13.2911442	13.54673762	12.5865423
Uck2	78.5127293	97.88982488	72.24527808	73.23961778	76.54432027	82.72511762	99.95022462	81.38667243	77.56300443	71.35211052
Uckl1	4.944173867	10.94025553	12.5953396	11.63323453	10.54677537	4.581357833	10.33243633	9.713794483	9.543237917	7.756024433
Uckl1os	0.658508917	1.089380567	1.100963833	1.359349567	0.9839465	0.832056583	1.72164915	1.520293467	1.543913617	1.6752487
Ucn	0	0.067230067	4.5952005	0.76793	0.042869208	0.012374317	0	2.691042067	0.530766833	0.007057617
Ucp2	18.38736438	11.81974797	13.34958342	8.835553233	24.08655885	15.02219945	3.199671683	1.955766933	1.0187551	6.81645105
Uevld	4.380453517	7.623064	1.8120738	2.87238145	3.837437417	4.688775383	5.139810717	2.77030655	3.9812545	3.769930617
Ufc1	39.71221803	36.6722527	58.28125563	69.6716532	59.43716563	43.5846274	38.13070538	65.12284417	73.8985074	65.9279633
Ufd1	21.47751218	17.15307577	23.72409087	27.141722	24.30678018	16.93014152	17.53184523	20.71759143	23.9182066	21.60887068
Ufl1	10.14200032	10.69677298	10.19820647	9.363907267	7.440956683	9.633480317	9.645616217	10.62000367	9.442284567	9.913891433
Ufm1	9.113834267	6.43949285	14.14922358	13.63776943	10.8775598	7.397491817	6.660433133	12.3182081	10.6233722	10.7178989
Ufsp1	2.55847315	2.1113789	1.993399383	3.16483935	7.959461533	3.216426183	3.249794117	2.722974917	2.721273267	7.456403033
Ufsp2	17.52226852	37.66294903	16.83354987	22.18732057	22.94898122	19.58178555	32.86534685	17.18312348	24.91219845	28.92080898
Ugcg	14.90492127	17.30230407	42.04011277	51.18350185	48.4442601	13.0925429	18.96883657	36.16241168	41.4794843	36.12837698
Ugdh	8.890661	41.56911902	24.03999873	15.9058624	11.58574428	12.70849068	31.09415268	30.12880263	22.2944243	14.84968653
Uggt1	26.79922683	18.95027737	32.557051	27.319649	23.7489181	25.1591026	20.50662032	37.07922213	28.61873433	22.23821383
Uggt2	0.897641883	6.143647933	3.503920867	2.463650283	1.7843688	0.853013333	6.0524187	3.423212567	2.64388155	1.70398605
Ugp2	14.28660077	16.5154914	48.47732278	35.3061511	21.09576107	15.90986262	24.2236518	65.84321015	47.47575717	26.91281802
Ugt1a6a	0.001391183	0.007856417	0.251258917	0.729939267	0.268913767	0.01531115	0.00646815	0.1075285	0.844142167	0.680535
Ugt1a6b	0.0005683	0	0.450880933	1.265871183	2.04938995	0	0	0.18219625	1.561357883	1.331754867
Ugt1a7c	0	0	0.111291933	0.658062417	0.658056367	0	0	0.136378583	0.948578933	0.84671825
Ugt8a	2.004968717	0.085385917	0.117464092	0.195124833	0.219813833	2.451053783	0.15199245	0.111213983	0.319503875	0.6071406
Uhmk1	10.3571658	14.88115793	13.28677395	12.05244323	20.68258045	10.27069788	15.21691443	12.86819637	12.59371945	16.115689
Uhrf1	113.5469688	98.59323725	61.55856115	88.26963463	128.587647	116.6696012	127.8438993	81.14848778	110.7755194	139.4749014
Uhrf1bp1	8.620744067	10.63627795	6.285256067	7.4907892	11.63695265	9.278105917	10.03226583	6.854575817	8.460139317	12.01888987
Uhrf1bp1l	14.14898888	13.92955908	9.4717942	7.860494817	10.01352345	18.76401175	16.41653973	14.84162697	11.89460272	12.91850963
Uhrf2	21.60686247	63.92152828	32.16379253	35.8699353	35.26130153	22.67170915	55.0570463	41.25580825	45.54342842	38.39471202
Uimc1	14.86251695	11.44315267	10.65132248	12.27101788	14.9133822	11.67194522	10.98191062	10.85983607	14.30674025	15.71498102
Ulbp1	2.554623483	0.3849209	5.5474792	3.3107972	2.394892283	5.418932	3.707224117	32.7597769	15.2453872	7.683623
Ulk1	22.6636108	6.705565483	12.96602755	11.32179507	11.46773293	34.41541548	9.593603883	14.35276495	14.61066723	11.57959655
Ulk2	0.476410867	10.44029298	17.1166556	15.0411029	11.25411522	0.829640683	10.63021748	17.63367198	16.16542192	13.13406742
Ulk3	1.53414545	2.401846483	1.46715035	1.5286133	2.1659503	1.2862845	1.765924333	0.940335683	1.3807531	1.9727455
Ulk4	1.1185721	2.1638939	0.251188167	0.20642725	0.4474599	0.903407867	2.16714725	0.146826467	0.323116917	0.440024433
Umad1	0.37300145	0.738958017	1.472704417	1.583261917	2.290998683	0.320032783	0.990313633	1.240677283	1.68252645	3.12313
Umps	44.08195028	41.51764677	22.5119769	38.83670462	50.00778355	40.23212063	46.34391993	25.13310183	38.92060805	46.7187805
Unc119	11.91349415	13.31217258	6.27524525	10.47916148	12.61871708	9.716615817	12.55896728	2.949248883	3.235887467	5.68511595
Unc119b	14.0401323	12.3861275	9.757117683	7.579897483	8.184469733	16.0855642	17.45832722	9.14111395	10.82506057	9.629582533
Unc13a	0.930574883	1.407253333	0.313237533	0.43881755	0.381189633	2.883322583	1.401937917	0.424113417	0.639973667	0.996092533
Unc13b	7.809946267	2.060969583	4.1652635	2.181404117	2.972236267	11.32366433	6.737985817	11.1758367	5.51045985	6.893254067
Unc13d	0.566999583	0.726126117	6.229357733	8.75172915	16.55616107	0.60925845	0.546986967	4.5229735	6.343381867	9.7351089
Unc45a	14.31677635	10.44620738	25.48067778	15.2274273	14.00136608	14.11370113	13.33389423	19.13304485	13.92040462	12.84975723
Unc45b	0.75984565	0.62973045	0.179932267	0.284357633	0.229529133	0.470752167	0.84158055	0.179913467	0.356598367	0.579458833
Unc50	14.74020453	16.65431558	18.95157737	16.20669118	16.46577583	12.83897695	14.41413362	17.0471621	16.90200767	17.50912805
Unc5b	8.910269083	38.81548317	69.24547135	13.72964362	3.92307125	11.71165258	35.57696932	51.32322408	10.81027008	1.22743885
Unc5c	0.018374783	24.93152015	11.25736637	25.21421152	16.98861415	0.055162433	11.04264303	45.62521567	67.31215362	34.29364212
Unc5cl	0.33508285	0.0275906	0.000444875	0.0003658	0.000715	0.730836033	0	0.001723592	0.00155065	0.007057617
Unc80	0.006379583	0.677418467	0.000444875	0.00930685	0.033070633	0.019753467	1.49615835	0.001723592	0.021419233	0.007057617
Unc93b1	0.651627217	0.843398217	0.533415483	0.654545633	3.845494767	0.3693161	0.41890105	0.14226785	0.03519945	1.975696383
Ung	31.56802823	18.92522258	5.630826083	10.2347446	13.9819471	32.59729373	16.81377427	6.840179733	11.93150782	16.17268975
Unk	10.35632307	15.50806133	14.62545892	17.9602378	23.84978473	9.671914067	11.97214157	11.76105273	14.80718132	13.87505457
Unkl	3.001439467	3.39667985	2.448196133	2.70061585	4.802048717	3.01350725	3.201139883	2.759974	3.284198417	5.76271995
Upf1	35.61104555	37.40145608	36.44356355	34.32166085	43.68259797	43.045287	38.708521	34.5234737	33.64904122	30.91742242
Upf2	16.88341523	14.25705563	8.109968633	10.6263861	13.95505555	19.05434975	16.87240185	12.01802455	14.44936855	15.58610777
Upf3a	26.91913525	21.48827543	29.98321053	30.4129626	28.76669267	20.34599442	17.8242394	35.95325007	31.92518027	29.85170368
Upf3b	17.68498083	14.5819274	6.981015483	8.23833485	10.50386677	19.05496262	14.64216187	12.82037227	15.15266768	15.33018318
Uph	0	7.245367767	11.96786132	3.48239595	0.339050583	0	7.966286533	10.8207648	4.488071717	1.33391005
Upk1a	1.805403467	0.4283145	0.319888767	0.596207233	0.534256192	1.573656383	0.627631433	0.439843417	0.449662867	0.414286608
Upk1b	0.076802967	0	0.106289783	0.102207217	0.049314342	0.014728233	0	0.81785125	0.2097352	0.007057617
Upk2	0.4320167	0	0.000444875	0.0003658	0.000715	0.921904317	0	0.001723592	0.00155065	0.007057617
Upk3bl	1.43014245	0	0.000444875	0.0003658	0.000715	3.35551785	0	0.001723592	0.00155065	0.007057617
Upp1	169.5170847	76.46262972	13.95925527	3.91185755	4.198940433	83.78393302	80.53917833	6.089042467	3.03496855	4.692532917
Uprt	2.626662683	2.273106567	6.810193433	7.7511601	5.743589267	1.564991233	1.895606133	6.4650615	6.424400683	4.9710809
Uqcc1	13.66291233	14.81118652	9.82794335	12.32270808	15.39495025	11.47421798	13.77735327	9.208057517	11.97071148	15.3845955
Uqcc2	56.0782882	82.65596138	63.4522341	80.36113405	92.65279608	80.9015578	73.7056071	74.6073679	88.12964542	116.7831717
Uqcc3	12.87491593	13.33847378	20.9481977	24.64480508	19.5047711	13.56146258	12.44167058	16.7703045	17.3482921	20.20222653
Uqcr10	134.4398831	140.0203657	157.8645412	207.340651	224.5094854	140.2152273	92.87062177	84.03466848	99.68975767	122.8239896
Uqcr11	87.07494388	98.45806348	120.3896007	145.9823886	150.5948994	119.9421884	89.36019712	97.77804723	107.764757	135.8235962
Uqcrb	170.4224785	160.4701719	146.0249852	181.4384236	167.5441655	134.0995463	171.7764671	184.0448647	229.6359764	229.7476016
Uqcrc1	114.8765056	90.63316508	95.71611167	108.1834135	128.18053	123.8279614	80.31880655	80.64866453	99.72561105	113.9713378
Uqcrc2	72.6760721	110.4295754	72.4776994	94.1236094	102.3721322	52.68958857	85.42554103	64.23996787	78.63932095	107.0639918
Uqcrfs1	58.04837335	67.85972667	54.85815837	60.35043863	62.2690507	50.92803522	60.60289647	48.8635923	54.1183496	58.58058305
Uqcrh	202.9969279	205.680995	206.7066581	225.1719849	206.4938794	170.5802424	209.4307775	188.9654355	213.9679301	227.8008435
Uqcrq	5.065991967	3.826309033	7.81735915	8.38629435	9.611311617	7.009651567	3.580903983	6.650477467	6.120046817	7.33540265
Urah	16.30638025	0.731017217	0.000444875	0.0003658	0.000715	12.78932828	0.146721783	0.001723592	0.00155065	0.007057617
Urb1	27.51131518	14.74884595	6.822335983	8.434673283	12.48501545	17.92220803	14.57573477	6.828715717	7.392442367	10.01768782
Urb2	66.76360997	32.23147535	16.9593385	23.33647758	27.88166205	64.55988365	38.14682815	22.54992148	29.45972718	32.00189867
Urgcp	5.2805167	2.759680017	6.341511333	6.8976558	7.6103342	3.8326852	2.21033045	4.451284767	4.8590527	5.0528032
Uri1	51.06453658	31.50932727	15.47998105	21.93049627	23.08196187	61.17502997	35.38440795	21.3068025	29.95124487	30.53849445
Urm1	14.47021577	6.94900695	12.10019132	10.75231117	10.9847651	14.16843665	8.363209983	12.36405193	12.0801163	10.22359187
Urod	27.76942538	34.12761303	22.13511125	31.01511687	65.24691962	33.04038567	35.14917495	24.90205973	34.43223102	76.20805423
Uros	3.253718433	2.9144092	5.178034867	5.734955883	14.01122753	2.993238283	3.7173509	4.65431305	5.699668367	26.0572652
Usb1	15.866391	14.3049408	13.69681748	13.12147395	12.10833258	14.09041315	13.32098118	14.14426355	13.7296151	11.18876732
Use1	36.8437914	53.41185277	37.76459645	42.13578053	40.8657836	37.61425422	39.4851838	34.15550953	39.45516172	40.15269145
Usf1	50.97464332	35.94924688	26.87725187	30.5690192	27.46751752	52.7982675	34.56048792	27.15306202	31.05568578	24.7676572
Usf2	10.46188445	20.15781063	15.43637505	15.94658118	19.10029593	11.16009158	17.28635927	15.47956365	18.9594722	19.14955203
Usf3	3.7900162	5.7436879	5.827824483	7.50215555	8.279982383	4.529979633	8.510814067	7.807700783	9.8537881	12.36859775
Ushbp1	0.189294917	0.086766017	12.58920052	3.882485317	0.179207075	0.227679842	0.960073283	27.10471833	8.327057067	0.25095875
Usmg5	187.4068774	206.4621302	187.5883301	218.4543483	212.85246	172.4430873	231.9124972	195.5785665	224.3596384	243.6745867
Uso1	22.27496652	10.14788992	27.72595433	19.67326485	14.90361093	18.11176432	11.15660698	19.2351672	11.21829707	10.73452732
Usp1	49.54086663	32.05233508	20.45043157	31.2601994	42.5656685	40.69678983	29.94390952	26.4095782	36.8365814	46.79463065
Usp10	60.58553427	59.25949838	42.17875055	44.70966633	50.60796132	72.7889308	62.48015402	41.0919691	45.65293522	44.80509282
Usp11	11.457491	39.1903513	12.06007913	14.67381438	16.33147332	13.14344752	28.81168188	18.90907003	23.39563162	24.18094547
Usp12	11.63053917	13.75213597	23.30781027	20.86255417	19.76528635	10.28826033	16.73493552	22.87550368	18.4669654	19.95817793
Usp13	3.362989583	5.698202983	2.913281517	3.651029633	3.65802625	2.131940033	4.55470395	2.61780815	3.06872305	3.282552667
Usp14	32.60678663	36.47023648	25.90470217	31.56302118	32.7444583	30.50179732	36.95364667	30.02776955	34.66912955	34.64267607
Usp15	21.75368945	16.36811973	12.6537001	17.40912248	20.72351155	21.76866667	17.25768403	16.01122132	17.4277835	24.38986803
Usp16	21.12968595	31.16371353	30.62870845	29.51830743	23.09156918	18.84521878	33.02523098	29.41619938	23.09829115	21.25571048
Usp17lb	1.6661656	0	0.000444875	0.0003658	0.000715	0.457721217	0	0.001723592	0.00155065	0.007057617
Usp17lc	0.9660247	0.011748967	0.000444875	0.0003658	0.000715	0.37891315	0.004092283	0.001723592	0.00155065	0.007057617
Usp17le	1.646800567	0	0.000444875	0.0003658	0.000715	0.619342233	0	0.001723592	0.00155065	0.007057617
Usp18	0.003033667	3.875444033	0.040723942	0.760695333	4.175379767	0.00192495	3.177363617	0.072402258	0.402793567	3.6731104
Usp19	25.4077022	24.39352592	28.46344625	24.77980397	28.61978782	28.66817562	29.10640523	28.84588268	29.15094263	26.57499243
Usp2	1.431576683	1.001011817	1.165986467	1.060128033	1.0646448	1.647833833	1.43012855	1.440754433	1.320208433	1.977018867
Usp20	1.762710033	2.379772067	3.099252083	3.134219617	3.7133887	3.156176333	3.6838305	4.21654185	5.632911883	5.852310317
Usp21	11.18383362	13.7096795	7.173180467	6.956890283	8.070337783	13.16678525	13.4974098	8.17937905	9.15830945	8.20232165
Usp22	45.1210968	78.14099265	70.24929113	45.78727143	39.61650653	47.15258647	80.50965027	68.60018062	48.61338128	37.82733667
Usp24	20.97916218	34.44345433	19.83021573	26.20275232	28.0326446	22.5668613	31.23144863	29.1167205	35.29427228	32.05497942
Usp25	5.751296067	13.46652627	14.4487762	12.86480928	17.84243962	5.026197833	18.10089685	17.28766808	15.91945148	25.32825638
Usp26	12.6983235	0.3333793	0.227794867	0.6596218	0.592054067	43.24367698	4.784228017	6.646975617	13.3428585	19.90459128
Usp27x	1.625354917	2.707930417	3.380251017	1.805162217	1.602301333	1.910072167	2.67539315	3.174265783	2.33054415	1.8336979
Usp28	66.8043802	13.79112928	6.891271767	9.434427633	8.7740013	81.37255162	19.42797315	13.81576293	14.33796232	14.64256913
Usp29	0.976858483	1.840731483	1.70456535	0.48021625	0.134331	0.6597785	2.208617317	2.7434353	0.929846683	0.424745767
Usp3	4.064285817	15.54953475	10.21654622	12.00452178	11.7144322	4.91344315	16.36198777	11.03315168	15.5679842	14.52472522
Usp30	6.171695433	10.9488683	10.80844622	10.12104182	10.2206216	6.5885189	8.92292485	11.2283983	11.53162295	10.36423377
Usp31	11.0735275	13.16308537	10.86366188	8.683382233	7.912562367	10.43776665	13.72177563	11.53842368	9.165245633	8.68648315
Usp32	17.08347983	11.36204553	11.5353898	10.39591078	12.41664427	16.28762833	12.04188932	11.84348142	9.835517917	12.3067177
Usp33	23.47770797	20.82022945	25.67099562	23.7540117	24.48458225	23.43243725	25.74694573	26.90957292	27.01309975	27.3402828
Usp34	48.03116858	41.58210072	34.89152455	40.57007035	41.64297338	43.2531745	41.47761543	38.30667772	40.15685145	38.27056857
Usp35	1.807248217	2.615103217	3.39289465	2.43299855	1.85299655	3.0572529	3.4043787	4.465044417	2.528278	2.167822683
Usp36	20.19943157	14.15250635	11.8024616	12.58630238	13.32430978	20.39585375	15.16491487	10.264087	11.76729747	10.29043708
Usp37	28.06638253	25.70400738	12.00651382	16.84006137	18.9079258	31.93449943	31.07642152	17.08426527	21.90304633	25.30253217
Usp38	27.10539975	19.93485803	23.59146038	25.80507607	29.67155732	27.32006943	21.55729422	25.71269707	27.88652382	30.04685832
Usp39	51.50720898	32.75671282	29.56875527	38.47020027	39.77281982	45.0351439	34.80449685	33.88117928	34.3172898	40.95339837
Usp4	28.98310673	27.06962317	39.70127452	37.69969775	37.8857157	28.68890927	35.7304591	43.20383122	37.88427073	42.68192212
Usp40	5.97130505	8.698422933	11.07158468	20.46318628	13.13682395	6.6886234	10.017889	21.43780902	33.01434345	18.80031835
Usp42	8.824505983	9.037021067	9.304816867	8.901619617	8.882251983	9.93377295	10.84010778	8.5767465	9.171281817	9.522827033
Usp43	1.14618515	0.179819483	1.29934795	0.620617833	0.539648933	2.416775333	0.96331025	1.554454367	0.652896417	0.44070475
Usp44	15.83249527	4.653237167	0.71644095	1.421069667	2.043745717	11.2837199	4.8845954	0.5267225	0.792075883	3.633055
Usp45	13.31786868	12.87823955	9.333897617	10.40992398	10.71200088	16.61085857	12.21950483	11.98088205	11.59071237	13.54771697
Usp46	7.850226517	8.50291175	12.78849788	17.39404587	21.86058443	5.8627534	9.437806267	14.91719263	17.10166222	26.70366985
Usp47	22.18030557	52.30898538	52.52013548	53.73959902	51.4586964	22.56000902	61.11991282	60.47485103	58.89096313	63.36918475
Usp48	53.19793762	33.84649515	22.3059737	21.93831997	24.02548867	63.40319603	30.82766513	25.81535918	23.53740005	23.95014095
Usp49	4.806844283	4.117596233	2.286498767	2.93739265	4.381283317	6.1926243	5.023133017	3.36081645	4.584046283	5.846524383
Usp5	50.87316358	51.4569527	53.72754502	61.60489773	66.96617663	51.72685197	50.45426363	48.5783537	59.92436418	57.92274353
Usp50	1.09050785	0.29903115	0.349779317	0.357286267	0.360870783	0.832618017	0.344365233	0.427366067	0.553824233	0.718689767
Usp51	1.28491405	5.21839355	0.703259433	1.327750017	2.64424865	0.782783433	5.333334817	0.500986167	0.783163033	1.996854167
Usp53	12.63979427	2.88547745	2.6933214	2.113863733	1.730840933	9.975392467	2.826853167	2.330682133	2.162702483	1.942999883
Usp54	11.82014645	6.63823075	3.242218667	3.833266583	3.75255145	13.82252983	9.23240945	4.491233933	5.55431425	5.004064717
Usp6nl	9.843233717	14.23285387	9.275393	9.222900817	8.64668475	10.26421242	15.68722102	12.92206993	12.51698485	12.80593427
Usp7	147.5050764	64.63368277	46.31573822	50.89780022	63.93700785	120.5360029	72.65549442	67.15454265	80.36446405	77.13328962
Usp8	27.2900378	29.1891028	20.55553657	22.36604167	23.63119648	27.19947262	29.59883393	19.52975497	20.57026205	24.16027692
Usp9x	95.97893802	97.93682317	52.36649778	43.18400822	42.89841602	92.14742157	96.02468785	59.08663553	51.19141825	57.11390867
Uspl1	18.7208707	15.7107424	14.37208885	22.87072455	10.9546553	30.67321287	18.26359632	13.44053698	16.8539923	19.25981247
Ust	0.751263917	1.447237383	1.978203283	1.069384417	0.784367217	0.7294037	0.9451998	2.117128917	0.714981683	0.314646083
Utf1	25.97714802	0.094436583	0.000444875	0.0003658	0.000715	31.19367308	0.071421133	0.001723592	0.00155065	0.007057617
Utp11	34.1777513	47.31539688	44.51191305	54.56973167	46.7578559	28.4605988	44.93920592	42.05050477	51.13410908	48.61866738
Utp14a	88.06621508	50.69066705	19.61951002	39.79231572	43.20969658	95.14904718	49.80618797	22.34385233	44.8124228	48.78606467
Utp14b	19.80319413	20.12114533	11.5005188	11.56414245	11.14323077	18.14788945	22.71773012	17.86789405	15.70129748	13.38998488
Utp15	29.74525998	24.09314382	11.78887492	14.65642998	16.08368668	28.76479477	29.2614638	14.32295028	16.96307667	16.97806457
Utp18	51.85375928	44.71580173	29.82191368	36.1975764	37.58623295	38.38924803	36.3329496	25.30944927	31.26628628	35.88793207
Utp20	67.58173738	39.72183253	29.95049038	41.80018637	43.4982493	62.10386673	44.06542427	44.93444755	50.11084142	48.74111953
Utp23	8.559668067	4.0932267	4.111346583	6.54610695	7.069271033	7.758361617	5.4898498	5.219300367	7.037635967	9.105316333
Utp3	44.8021537	45.87920707	36.59506945	40.94327615	36.06019873	40.07211683	52.14976805	38.08172475	40.2900272	42.27321402
Utp4	131.1550929	67.83745193	51.76730487	69.20844515	71.6855484	151.6642145	89.41487477	55.26316168	70.31840817	76.11728997
Utp6	57.74491597	39.97149602	22.75650087	34.9610086	43.23016707	44.76773417	40.07762127	18.34004468	30.31344772	41.58817977
Utrn	31.57617783	33.0730419	48.12069228	39.25047918	33.38298043	38.59497285	33.47826405	49.80368767	35.84513275	33.99794748
Uty	7.323206	9.36327955	5.62170085	7.237553167	7.328980233	11.35040282	12.71781225	9.595937283	10.39147142	11.18307653
Uvrag	9.904539167	6.649473117	20.17455578	15.25175242	12.30075422	9.59386305	7.37888975	27.55764737	21.16925178	14.1828128
Uvssa	0.848127783	3.634945967	3.303145483	3.765475617	3.518101617	0.8460176	3.731747033	3.36205675	3.889148517	4.341195833
Uxs1	12.9100615	11.3807142	16.37236365	18.24500132	17.8740232	10.67513893	12.64614817	15.48152497	19.49944573	17.04750617
Uxt	19.65164782	18.74634263	11.98005023	18.01074362	29.37264268	19.92584938	14.04822857	12.42853502	15.36352855	20.96834063
Vac14	36.66895495	20.2199129	30.13590908	32.93218793	38.48049498	38.589077	23.84669147	33.23975852	36.37050188	35.90624675
Vamp1	0.875007583	0.34309405	0.50820735	1.19315035	1.468790083	1.276644633	0.603210283	0.611545117	1.122617083	2.039052283
Vamp2	2.421139583	3.840609933	5.002119367	3.04717525	4.707880633	2.49992515	2.907608767	4.2926655	3.780300017	3.897504967
Vamp3	24.76919045	43.2300487	45.14272488	49.73697018	48.52838243	24.03720077	52.89628197	56.92405347	61.31270227	64.64298032
Vamp4	1.72255595	10.50347362	5.452254467	4.547887833	3.72696715	2.410433417	6.642362917	6.604080233	4.878452567	5.0689106
Vamp5	0.076405483	0.379235367	4.08139215	4.510102417	2.186148417	0.117662283	0.5049579	4.336113183	3.571765517	3.393137683
Vamp7	7.59745945	9.401663333	6.5648966	8.041298433	8.720512267	6.577863833	8.775659117	7.800159517	8.12248295	8.763954
Vamp8	10.3956821	6.737606833	30.6765701	33.94857522	55.20659925	9.255256183	6.447997633	20.34646762	19.91434798	40.60145965
Vangl1	11.69419687	15.62209638	18.16153343	9.26587305	12.03277825	11.92098525	11.6350851	15.59198235	7.399033167	11.46213223
Vangl2	5.879390167	8.247811383	5.294869833	4.700291117	4.280180567	9.064562767	12.82496055	6.914948083	6.52474775	5.14470765
Vapa	96.67581753	115.9508189	88.8092956	78.37609862	91.63874875	106.0384299	109.1515387	86.07405745	87.70062637	73.96373282
Vapb	7.67740295	9.4915555	12.37103482	10.82909963	9.46323205	7.8071246	9.250485317	12.54410832	10.20137685	8.74429595
Vars	52.09798272	78.14946547	65.86003098	78.2320716	102.3717457	74.79292195	89.65052267	69.04290608	104.8501865	99.85434958
Vars2	7.604349283	9.348189	4.747130417	5.021899783	6.581794217	10.73528488	8.900588683	5.104591417	5.9517305	6.234967283
Vash1	2.2106341	1.699652983	12.5374862	7.62525195	2.135362767	1.57615975	1.876591883	11.42375912	6.239870467	1.6194605
Vash2	3.882056533	10.1189507	3.748106867	2.275751383	1.234676517	1.309443667	5.435051117	2.195589517	1.027263083	0.736917567
Vasn	2.868843933	9.5535126	6.439474467	3.613841033	4.285904267	3.634695633	8.024498383	4.924523383	3.611163117	3.721041633
Vasp	35.10585442	36.5870505	61.91587103	58.4326989	62.3522036	47.23446392	46.6488496	69.40060202	59.13926745	45.6219161
Vat1	25.76932757	23.99518188	139.937921	103.410104	82.50068975	21.81645388	20.02663112	98.8773477	101.6634171	67.68484683
Vat1l	0.8234564	0.0319804	2.758839267	0.59012835	0.338128083	0.47904805	0.069096483	2.085651183	0.6484378	0.309627292
Vaultrc5	0.727635533	1.775162367	6.385103033	5.547531017	4.60947955	0.482399917	0.804469983	2.037050783	1.561252817	1.411364025
