gene,E14_ES_fpkm,E14_flk_fpkm,E14_HE1_fpkm,E14_HE2_fpkm,E14_prog_fpkm
4930563F08Rik,0.53466885,1.294119183,1.189006233,1.432616083,0.994585883
4930563M21Rik,0,0.386289533,0.067260658,0.06289455,0.156604883
4930564C03Rik,0.196651567,0.359932083,0.533655483,0.421106833,0.5744303
4930565N06Rik,0.914405517,2.469766383,1.205339367,0.913291367,0.838299233
4930577N17Rik,0.096611717,0.572621383,0.791916867,0.9058628,1.5106087
4930579G18Rik,4.391597283,5.215270533,2.101475133,1.446467067,2.85327845
4930579G24Rik,5.147982233,5.8462931,2.815766467,3.771900383,4.411541567
4930579J19Rik,0,0.1284436,2.458421067,0.971938033,0.000715
4930581F22Rik,0.558181617,1.04400435,0.726368683,1.067920267,1.434913433
4930591A17Rik,0.716463617,0.07112075,0.000444875,0.0003658,0.000715
4930592I03Rik,0.956617067,7.124445233,1.430132117,1.5124351,1.1339774
4930594C11Rik,0.655704117,0.137433867,0.035211292,0.174446183,0.533817333
4930596I21Rik,0.73708345,0.67780195,0.68146025,1.229360467,1.2327821
4931403E22Rik,0,0.475224733,0.850885567,0.653787533,0.5194777
4931403G20Rik,1.2568841,4.176494267,3.4674449,2.02277345,1.589028617
4931406C07Rik,3.72082085,2.468955283,5.543542517,7.071053467,5.976285883
4931406H21Rik,0.166689367,1.497601167,2.216702833,1.770306667,2.770582567
4931406P16Rik,17.48828533,16.76678865,43.44030847,21.223427,21.3406379
4931414P19Rik,4.10426345,3.978475117,2.8104021,3.113479233,3.608195183
4931428F04Rik,1.771947583,4.0887338,3.17638445,1.974649983,2.202069333
4931440P22Rik,0.002717883,0.431087933,0.32414745,0.24964095,0.179641017
4932413F04Rik,0.0722357,0.2758114,1.616739333,1.68474515,0.358786783
4932416H05Rik,0.436667133,1.13619395,1.010651333,1.132304067,0.7144368
4932438A13Rik,13.15469283,17.55427228,19.1396794,20.76994325,17.0486321
4932441J04Rik,0,0.723542767,0.231974425,0.0003658,0.000715
4933400F21Rik,1.100351233,1.104818217,1.114301783,0.839361933,0.668418317
4933401H06Rik,0.013938883,0.62832565,0.048490908,0.025264017,0.44856945
4933402D24Rik,0.224303083,0.644718817,0.293466833,0.8544512,0.4958381
4933402E13Rik,1.873061783,0,0.070779217,0.1394171,0.218981233
4933403O08Rik,0,0.387009667,0.129329767,0.312358683,0.340729483
4933404O12Rik,10.89433063,8.291456617,3.115845133,5.794079183,7.528287917
4933405L10Rik,0.002695233,0.124237933,0.809426083,1.09703945,0.570070917
4933406J10Rik,0.477205883,0.194949367,0.558515333,0.7267118,0.844451433
4933407K13Rik,3.479056717,4.795068967,3.326601433,3.381366733,3.9661902
4933408B17Rik,0.025805383,0.56928505,0.346006983,0.327812517,0.428298567
4933412E12Rik,1.114564983,0.441246333,1.049171533,0.346212683,0.21712415
4933413G19Rik,0,0.225289717,0.428294317,0.36871195,0.576435883
4933413J09Rik,0.26471265,0.267579517,1.438486217,1.852806483,1.298380517
4933416M07Rik,0.9869466,0.889057717,0.350099183,0.138076083,0.407760083
4933417D19Rik,0.05910645,0.837917617,0.632159633,0.62169145,0.853891867
4933417G07Rik,0.088456317,0.28131955,0.5448266,0.553183333,0.41225195
4933421O10Rik,0.085894,1.24074885,0.58427375,0.456446367,0.637058383
4933427D06Rik,1.1286621,0,0.027030625,0.0003658,0.000715
4933427D14Rik,6.642345317,10.5474536,7.8618908,9.594077233,9.420527083
4933428G20Rik,0.5853443,0.641131133,2.239325583,1.7243873,1.822432033
4933430I17Rik,0.483376317,1.2647763,0.159995383,0.114449183,0.044555275
4933431G14Rik,0.147854917,1.174251667,2.533531717,0.8436402,0.765633517
4933433G15Rik,0.460992283,1.059354617,0.430578033,0.326416217,0.19684045
4933433G19Rik,1.0130209,0.517444717,0.844578767,0.958945033,1.004043433
4933434E20Rik,18.51859762,13.74218713,17.68644585,21.37572478,20.12350223
4933438K21Rik,2.59186005,0.206529,0.197770017,0.319597867,0.286707083
4933439C10Rik,1.406700083,1.7645472,1.386837767,1.837651117,1.408482933
5031425E22Rik,3.6593029,5.470999333,6.249312933,6.211451,6.874661
5031439G07Rik,5.296109667,10.02879733,16.01530155,9.313373383,7.82934155
5033406O09Rik,0.188639183,0.70851445,2.231894567,3.994931167,6.793331817
5033428I22Rik,0,0.2926139,1.382055733,0.259208967,0.056636842
5430405H02Rik,0.696264317,1.092186367,1.103353983,1.216303567,0.97229615
5430416N02Rik,17.75887803,28.91485527,8.963367833,11.76138298,17.11082665
5430428K19Rik,0.053008617,0.425839133,1.107988317,0.27201895,0.125311275
5530601H04Rik,2.201889517,1.691433467,0.869215283,1.65824835,1.785579917
5730405O15Rik,1.5618773,1.521367917,0.000444875,0.343097667,0.3801878
5730408K05Rik,29.77374122,72.18111567,9.220553333,2.4826814,3.77045775
5730409E04Rik,0.57232825,1.13540485,0.795354733,0.595604467,0.198473583
5730416F02Rik,0.005018483,0.034964883,0.149531,0.47391955,0.535616033
5730420D15Rik,0.2683399,0.051800333,0.000444875,0.046659583,0.000715
5730455P16Rik,5.926399917,8.5548966,6.018207683,7.470505683,7.57989345
5730460C07Rik,0,0.014338417,0.242375617,0.7539167,0.250651733
5730480H06Rik,1.320847017,1.976862167,0.997073033,1.722379483,1.825972667
5730507C01Rik,1.615629117,1.0744341,0.3787904,0.43301775,0.460958183
5730508B09Rik,0.5150908,0.511201883,1.985028267,1.083408933,2.01591135
5730559C18Rik,3.608875433,1.911335867,1.314375567,0.145260583,0.187659542
5830417I10Rik,17.65243972,18.05272733,11.72741272,14.71853252,16.83950728
5830418P13Rik,0.2953612,0,0.639127883,0.287170083,0.260041283
5830432E09Rik,0.002959667,0.032087617,0.5991888,2.942253317,4.54822615
5830454E08Rik,0.333721367,0.891032233,0.808155483,0.496010933,1.361734417
5930412G12Rik,0.033418267,4.315179583,3.710039683,5.296357483,1.575406333
6030419C18Rik,0.340986283,0.331215167,0.3138591,0.1493173,0.148719783
6030443J06Rik,1.029196033,0.81493485,0.213534983,0.383258467,0.392030867
6030458C11Rik,22.73080888,18.17805765,11.92039782,13.11820565,14.81918895
6030468B19Rik,0,0,0.171411733,0.575656817,4.910790133
6030498E09Rik,0,0,0.047640508,0.148797167,0.040170358
6230400D17Rik,1.153518283,1.07340955,0.570471267,0.521253733,0.469831383
6330403K07Rik,0.868494617,10.8458652,6.794139767,1.625863367,1.21186945
6330407A03Rik,0.000477133,0.045486833,1.46006425,1.8057482,2.596512083
6330408A02Rik,0.584439983,2.566547417,2.092400233,1.664618667,1.409063117
6330409D20Rik,0.0321413,0.073622367,1.032542633,0.649620567,0.210757
6330415G19Rik,1.122024083,0.298381817,0.183363292,0.465847283,0.834625783
6330418K02Rik,0.619436983,0.615965167,0.64281275,0.798821183,0.827609317
6330549D23Rik,0.580858817,0.979846467,0.5644912,0.309567883,0.576242117
6430548M08Rik,0.010951533,0.044826483,3.173025217,0.785588633,0.241044483
6430550D23Rik,0.180524367,0.918377333,1.052153667,1.1345163,1.462261167
6430562O15Rik,0.80123955,0.52132705,0.498281117,0.763348833,0.7879481
6430573F11Rik,0.397848717,1.477708633,0.58896215,0.353359367,0.0868399
6430706D22Rik,5.869378117,5.87136585,2.783711067,4.223985417,5.000763367
6720489N17Rik,4.561058167,9.289902517,1.1139258,1.074053017,1.282551033
6820408C15Rik,0.0168451,0.141961183,0.022953758,0.267127733,0.787411217
6820431F20Rik,24.82078017,34.70984352,24.0206768,26.61917813,28.05913135
8030462N17Rik,26.7455081,16.38710952,11.60336118,15.12931343,18.04499693
8430426J06Rik,0,0,0.070691817,0.0003658,0.000715
8430429K09Rik,1.742612917,3.195395617,3.26569805,4.225771117,4.476704417
8430431K14Rik,0.003899267,0.083013683,1.364529617,1.087564383,2.42464595
9030025P20Rik,13.48145595,16.96171297,6.231247033,7.341207367,9.360805333
9030617O03Rik,0.888571417,0,0.210372717,0.1771847,0.000715
9030624G23Rik,1.993047067,0.956987117,0.4764057,0.6033764,0.538348667
9030624J02Rik,20.73141253,22.03442237,32.28246775,29.27764383,28.1262127
9130008F23Rik,0.4692744,0.093435667,0.42549225,0.268182017,0.467238483
9130011E15Rik,12.52534312,6.011030583,6.251459283,6.702035717,6.0417903
9130019O22Rik,2.055104333,1.642598767,1.4108174,1.215024467,1.113519617
9130023H24Rik,1.015251,1.6117269,2.122348017,2.218367133,2.949998567
9130024F11Rik,0.00498855,0.169971117,0.215663967,0.0759813,0.062633517
9130221H12Rik,5.9184793,5.950635183,6.27593115,5.48444025,7.27401155
9130401M01Rik,42.91134528,37.56225067,23.95876432,31.07656713,28.20514408
9230102O04Rik,0,1.965091917,0.308571142,0.210944817,0.077960142
9230105E05Rik,0.112819433,2.570225333,2.39582255,4.469684233,2.699907733
9230110C19Rik,3.497902967,13.06504393,3.691562517,4.406366217,3.71729065
9230114K14Rik,3.6493513,3.326566367,4.91153515,6.330584983,6.678439933
9230116N13Rik,0.23352435,0.67378295,0.113633258,0.211967817,0.318693083
9330020H09Rik,0.678548283,1.312866267,0.709590217,0.963929583,1.103155533
9330102E08Rik,0.2605894,1.555048117,0.163941283,0.341177133,0.687955767
9330133O14Rik,0.64540915,2.192005,1.30166225,1.182384917,0.939139617
9330151L19Rik,1.050506733,3.53303335,0.4945204,0.932132083,1.22691395
9330159F19Rik,1.23412205,0.23231355,0.233224167,0.012564833,0.028006592
9330159M07Rik,0.938241983,0.558289925,0.227166683,0.505738483,0.56901995
9330182L06Rik,0.237691233,1.717973483,0.317090267,0.60206465,0.548674267
9430015G10Rik,20.89890082,28.53042995,6.14774205,9.18448005,12.32606787
9430018G01Rik,0.338589933,0.336108133,0.320672617,0.398979083,0.596022667
9430020K01Rik,2.3580413,11.517847,30.84582858,12.49970157,6.172277933
9430038I01Rik,4.736024167,3.781928417,2.066916833,4.1770157,3.8865721
9430069I07Rik,2.644381133,0.103409767,0.000444875,0.0003658,0.000715
9430091E24Rik,1.864986167,2.815803783,1.932055783,2.3312509,3.067718267
9530027J09Rik,5.176814783,1.394050717,0.65577585,0.764972667,1.80071605
9530053A07Rik,0.422371933,0.01853375,0.367818917,0.253999433,0.073118867
9530068E07Rik,13.4093422,22.3765703,42.32430548,36.92714957,40.05984415
9530077C05Rik,1.681924017,1.271149783,0.687682133,1.6500149,1.726567483
9530082P21Rik,4.691352567,4.824353017,5.923835633,6.36067705,6.216336967
9530091C08Rik,0.198567583,0.759383467,0.283226467,0.451808867,0.240004383
9630013A20Rik,0.002321383,0,0.78014,0.382239833,0.000715
9630013K17Rik,0.849086467,0.619588783,0.830019483,1.022567117,1.0781122
9930012K11Rik,2.598058783,1.681786967,7.083671483,5.2351811,2.314598717
9930014A18Rik,0.1391989,0.294272517,0.949710783,1.18222465,1.137938283
9930021J03Rik,10.7427482,10.6636988,7.113453867,7.7346324,8.116968517
9930104L06Rik,6.022172517,3.407782767,2.377218083,3.043425,4.383108367
A130010J15Rik,4.090894033,6.338915983,2.050840967,2.734441367,3.29046915
A230050P20Rik,7.7447276,3.956857733,2.17269705,1.815407733,1.518608717
A230056P14Rik,0.119973917,0.130200283,0.459460917,0.204479917,0.368194367
A230072C01Rik,1.262305133,2.1407678,0.8936059,1.09433545,1.3250031
A230077H06Rik,0,4.15008425,0.000444875,0.0003658,0.000715
A230103J11Rik,4.743081717,4.204272017,3.672945217,3.881391917,2.957627917
A2m,2.0548873,0.195068217,0.000444875,0.0003658,0.000715
A330009N23Rik,0.233770917,0.14764835,2.485685667,1.57528835,0.416808
A330023F24Rik,0.202411433,0.4283216,1.283976333,1.567049617,0.937240983
A330035P11Rik,0.450632567,0.975460533,0.782638333,0.81502605,0.856813167
A330069E16Rik,0.793220483,0.63587655,0.200297983,0.566341017,0.688666567
A330074K22Rik,0.006454683,0.781894217,0.135113283,0.0830037,0.024772858
A3galt2,0,0.1739148,0.822039417,0.534506183,0.447024667
A430005L14Rik,30.33055832,32.40532838,17.27231018,24.5295383,27.21199523
A430033K04Rik,2.34066925,3.390207433,1.815266917,2.504856217,3.033257433
A430046D13Rik,0.42832205,1.353722883,0.811343983,1.367282967,2.20974125
A430057M04Rik,0.369352267,0.362944567,0.849630367,0.639638883,0.882176483
A430090L17Rik,0.395455933,0.312515333,0.262736817,0.29181075,0.4545098
A4galt,8.371823233,0.936268383,0.580616467,0.0003658,0.123013533
A530016L24Rik,0,0.434004367,0.205286592,0.112006067,0.037038608
A630012P03Rik,0.250040533,2.550392867,0.131223433,0.12613325,0.045335408
A630066F11Rik,0.2730367,1.878602683,0.963585317,1.272569983,1.104567183
A630072M18Rik,1.695432033,1.11930435,2.00915895,3.22176895,2.9471723
A630089N07Rik,7.563418,2.888596317,2.6768039,4.938990633,6.25580435
A730017L22Rik,0.12327545,0.5235405,0.680457983,1.190022567,1.218760217
A730036I17Rik,0.348784683,0,0.000444875,0.034556683,0.109285333
A830010M20Rik,1.3429579,2.749279733,1.342931283,1.7056878,2.09681055
A830018L16Rik,0.61533815,0.03904615,0.000444875,0.0003658,0.000715
A830080D01Rik,24.847104,6.288860583,2.408734217,3.36967535,5.5382912
A830082N09Rik,0.380189867,1.051630933,0.604562767,0.65147765,0.797752167
A930001C03Rik,0.21499345,2.772208967,0.7912759,0.486574017,0.6670938
A930004D18Rik,0.467812567,1.2278323,1.0351272,0.48515465,0.22857765
A930005H10Rik,3.125454533,5.3236855,8.141576,13.24761693,12.18936813
A930006K02Rik,0.221960533,1.146644417,1.110671967,1.062727683,1.00709755
A930009A15Rik,0,0.7071857,0.000444875,0.022416983,0.000715
A930012L18Rik,0.19307765,0.315868033,0.45935715,0.254548917,0.078191233
A930013F10Rik,3.852339433,4.794108,2.889661883,3.151086083,3.605377767
A930015D03Rik,1.020286633,0.167347117,0.25527865,2.175815667,2.2962908
A930019D19Rik,0.510747883,0.2586811,1.771323333,1.078981283,1.075810067
A930024E05Rik,4.049048583,3.7968349,1.21518155,1.109040317,1.1244228
A930041C12Rik,0.709377617,0.500242783,0.665754817,0.779490967,0.782638833
AA413626,1.264124183,0.864683917,0.959438717,1.250228983,0.930955567
AA414768,0.488837667,1.069132017,0.632220817,0.267152267,0.490829867
AA465934,27.63623768,19.1195917,22.25626702,27.76171518,39.9496312
AA467197,0.383770933,0.142638183,0.068707075,0.0003658,0.000715
AA543401,0.350473083,0.027993433,0.041879583,0.017832033,0.091440308
AA986860,0.15151785,0.361423617,0.594364083,1.705223117,2.187614817
AF067061,1.4355185,0.146473467,0.000444875,0.0003658,0.000715
AF357355,6.99249455,2.110372683,2.491350533,0.364417967,0.259283625
AF357359,31.96722743,30.3692868,10.11853633,3.51484135,1.172116233
AF357399,10.16613763,11.31867893,0.797467217,3.333807667,3.185686833
AF357425,8.348692,3.304399483,5.039446983,0.417820483,0.441329258
AF357426,8.2858212,3.734132167,1.452576083,1.0728927,0.602966625
AI314180,12.80176503,39.13427338,38.89211272,52.7587801,56.88167507
AI413582,7.390996783,7.317767283,10.06261217,8.586885683,9.12344405
AI429214,0.432832767,1.429171133,3.2063378,5.729429483,3.667336817
AI450353,5.030384733,3.33022135,2.360109567,2.13244785,1.821780683
AI464131,1.199958,0.4772493,0.618965733,0.3678164,0.422331033
AI467606,5.242980467,1.152433783,1.229302717,8.981320633,10.17163658
AI504432,0.091881383,0.174623833,0.445126017,0.728570483,0.991900633
AI506816,11.1819098,7.346241833,1.541429967,2.900684433,3.524318583
AI597479,13.42711363,18.34377988,6.900528667,7.8337128,7.67239465
AI661453,1.66383305,0.28329045,0.794864767,0.316320817,0.18055065
AI662270,3.023558583,0.080173083,0.188790583,0.4329047,0.306252958
AI837181,7.97893015,9.60985405,10.94752283,9.448633283,9.448041133
AI839979,0.086850433,0.432616417,0.521886617,0.450557417,0.669104317
AI846148,16.47720688,12.90603092,23.48633212,18.39826648,16.02244478
AI987944,6.228884467,5.990418033,2.4750781,3.82311995,4.094749267
AU015836,12.90192102,0.060745167,0.075302717,0.11719665,0.590387033
AU018091,43.5013539,0.03328045,0.377381067,0.167074783,0.153487808
AU019823,13.32731942,16.32630243,13.97824593,14.50864898,14.07565062
AU022252,10.07599692,10.35431377,9.82005145,9.8037197,9.236926167
AU040320,1.887690383,7.578735117,8.716071117,7.7180088,8.520303717
AU040972,1.0988028,2.27693225,2.207912067,1.960218517,1.477957933
AU041133,6.30579295,5.306831183,1.98293275,2.489210567,2.5164317
AV039307,0.067705733,0.779751033,0.8446167,1.00374945,0.890441583
AV051173,2.282044717,2.0796358,1.427458883,1.295439267,0.8547393
AW011738,0.012634233,0.5009277,0.841159983,0.924383133,1.174126633
AW146154,3.59884485,2.8368379,1.0935229,1.7093025,2.008412933
AW209491,11.44662013,9.5825416,6.176491483,9.886912,7.674417533
AW549542,0.006205917,0.7817969,0.170655617,0.0003658,0.000715
AW549877,13.59343862,15.57188027,8.611793783,7.4181426,7.249274467
AW551984,1.429695567,1.772989983,1.39508825,0.5187852,0.3108586
AW554918,2.805070033,6.732787467,3.492456917,4.376618283,4.177641417
AY074887,2.8041921,1.892336483,1.26216025,2.316483917,2.4412788
Aaas,45.08079168,53.16535973,45.00354182,45.45455573,48.9552323
Aacs,6.8856706,11.84628203,24.627232,16.01328397,10.40137542
Aaed1,7.655872583,10.66380263,14.7959711,11.0870883,8.050254717
Aagab,20.16059822,13.69325528,12.25155272,15.21888737,20.32009027
Aak1,2.813865733,2.89055635,3.314956317,2.566204483,2.361930883
Aamdc,4.2984004,6.373046167,7.118186917,8.7433152,7.004087017
Aamp,62.5711641,62.28969402,85.10779812,80.8518141,78.55366177
Aar2,14.11863848,10.47396295,10.13493038,10.74769045,11.28265438
Aard,6.54850835,0.7015035,4.667580983,3.450800833,1.52441945
Aars,115.2988299,57.52203318,64.2862131,72.08066715,82.65893867
Aars2,12.36122355,10.49935907,7.073337733,6.9210211,8.549147883
Aarsd1,41.15134755,51.88495282,31.88640643,47.52671577,48.3756964
Aasdh,6.642281667,13.2657754,2.452971383,4.54826825,5.14901255
Aasdhppt,19.31280857,18.7849427,8.665744233,11.2915183,13.54432668
Aass,7.821607167,0.089751333,0.1562974,0.0003658,0.039338342
Aatf,51.52505957,42.11261303,35.79984382,57.77872617,63.60443197
Aatk,0.04154185,0.16750215,1.08732225,0.94962925,0.836001783
Abat,1.035717167,0.711577367,2.652808817,0.8727707,0.535601067
Abca1,5.955433417,0.050235,2.17951685,3.03696835,2.5730404
Abca2,2.668594183,1.495083767,1.154768267,3.1375801,6.671708867
Abca3,1.493738117,1.367403033,10.01781578,9.03983375,9.4522353
Abca4,0.104456717,0.021332567,0.458910217,1.3147481,2.3202913
Abca5,1.016255867,1.8762666,0.941918967,0.737788033,1.039791867
Abca7,3.20904695,1.8162719,5.28816545,6.4796875,13.94542338
Abcb10,12.5733269,39.97850963,20.68154945,24.963948,76.1112114
Abcb1a,5.130897567,0.036447533,0.000444875,0.049826167,0.000715
Abcb1b,12.23675497,2.64987655,3.061134717,2.3050032,1.359964167
Abcb6,5.5976266,13.7921008,7.483942867,10.53527303,24.03732858
Abcb7,16.84387022,12.03249957,7.6887574,13.20014307,15.48869935
Abcb8,7.811149983,9.377402917,10.8040544,10.68247365,11.84316242
Abcb9,0.004488417,0.0529037,0.639561133,0.799662233,0.6304566
Abcc1,14.07955317,18.4947889,7.792684733,15.52876223,15.70016815
Abcc10,1.823395733,2.779500067,2.048163983,2.27335545,2.706119817
Abcc4,28.0348627,1.67488865,0.301482667,0.633344317,1.750500717
Abcc5,21.50108297,12.82910697,17.91025837,15.63256705,19.61947485
Abcd1,1.6599867,2.066699217,3.1296924,3.816869617,6.300807767
Abcd2,0.038254083,0.26482345,0.128061583,0.1268557,1.055147417
Abcd3,16.59649495,10.52555265,9.0777259,9.87706345,11.63531223
Abcd4,7.332691983,36.13099397,4.969597383,3.724118583,3.292368983
Abce1,215.2602982,169.9645637,99.04117842,143.887579,155.9420246
Abcf1,62.51655512,55.09621528,44.72298818,54.29809883,59.60545585
Abcf2,107.6241192,55.68484337,48.4009254,57.50064743,64.05309848
Abcf3,14.43126963,13.68059872,14.37194093,15.08166472,17.13996743
Abcg1,3.692461733,0.229092683,0.6402988,0.774508767,4.013152817
Abcg2,44.00661657,54.1361938,40.29719455,42.2773103,49.03054357
Abhd1,2.144048833,1.328570833,1.735275033,0.941621133,1.88138855
Abhd10,7.8771903,6.042264333,3.8300172,6.301217833,6.7495206
Abhd11,18.82743838,11.05231245,6.347816883,14.94797008,16.46605955
Abhd11os,2.128508867,4.274879067,1.045742033,2.327149667,1.422658683
Abhd12,12.82653595,12.87228887,15.40416545,15.18704612,11.56705555
Abhd13,13.95777627,15.29976993,13.42678457,13.97490052,13.23022648
Abhd14a,14.37717387,14.92662518,8.066978817,9.284555667,9.009198667
Abhd14b,2.427363233,6.77582365,2.3139791,1.516061067,1.620899183
Abhd15,0.030875917,0.165990683,0.506088433,1.291062767,2.522048067
Abhd16a,6.41212405,7.205778333,16.90959957,15.3856461,18.9863283
Abhd17a,11.98213878,13.37933197,54.82462993,38.57492678,18.45391183
